Donor_Arr	Recipient_Arr	Region	Length	Psi	exclude
PP	CH	3	182	0.0107	N
PP	CH	3	1417	0.0107	N
PP	CH	3	2855	0.0107	N
PP	CH	3	4	0.0107	N
PP	CH	3	28	0.0107	N
PP	CH	3	4	0.0107	N
PP	CH	3	3	0.0107	N
PP	CH	3	227	0.0107	N
PP	CH	3	737	0.0107	N
PP	CH	3	554	0.0107	N
PP	CH	3	43	0.0107	N
PP	CH	3	24	0.0107	N
PP	CH	3	35	0.0107	N
PP	CH	3	100	0.0107	N
PP	CH	3	480	0.0107	N
PP	CH	3	2	0.0107	N
PP	CH	3	8	0.0107	N
PP	CH	3	868	0.0107	N
PP	CH	3	7	0.0107	N
PP	CH	3	36	0.0107	N
PP	CH	3	211	0.0107	N
PP	CH	3	219	0.0107	N
PP	CH	3	206	0.0107	N
PP	CH	3	75	0.0107	N
PP	CH	3	29	0.0107	N
PP	CH	3	3	0.0107	N
PP	CH	3	22	0.0107	N
PP	CH	3	12	0.0107	N
PP	CH	3	467	0.0107	N
PP	CH	3	240	0.0107	N
PP	CH	3	6	0.0107	N
PP	CH	3	51	0.0107	N
PP	CH	3	3	0.0107	N
PP	CH	3	613	0.0107	N
PP	CH	3	2	0.0107	N
PP	CH	3	1632	0.0107	N
PP	CH	3	2	0.0107	N
PP	CH	3	2	0.0107	N
PP	CH	3	198	0.0107	N
PP	CH	3	4	0.0107	N
PP	CH	3	1637	0.0107	N
PP	CH	3	176	0.0107	N
PP	CH	3	2	0.0107	N
PP	CH	3	24	0.0107	N
PP	CH	3	259	0.0107	N
PP	CH	3	18	0.0107	N
PP	CH	3	13	0.0107	N
PP	CH	3	286	0.0107	N
PP	CH	3	21	0.0107	N
PP	CH	3	32	0.0107	N
PP	CH	3	129	0.0107	N
PP	CH	3	173	0.0107	N
PP	CH	3	412	0.0107	N
PP	CH	3	2	0.0107	N
PP	CH	3	118	0.0107	N
PP	CH	3	671	0.0107	N
PP	CH	3	156	0.0107	N
PP	CH	3	228	0.0107	N
PP	CH	3	406	0.0107	N
PP	CH	3	572	0.0107	N
PP	CH	3	141	0.0107	N
PP	CH	3	18	0.0107	N
PP	CH	3	183	0.0107	N
PP	CH	3	2	0.0107	N
PP	CH	3	506	0.0107	N
PP	CH	3	17	0.0107	N
PP	CH	3	41	0.0107	N
PP	CH	3	198	0.0107	N
PP	CH	3	36	0.0107	N
PP	CH	3	92	0.0107	N
PP	CH	3	101	0.0107	N
PP	CH	3	12	0.0107	N
PP	CH	3	330	0.0107	N
PP	CH	3	534	0.0107	N
PP	CH	3	115	0.0107	N
PP	CH	3	154	0.0107	N
PP	CH	3	301	0.0107	N
PP	CH	3	162	0.0107	N
PP	CH	3	16	0.0107	N
PP	CH	3	602	0.0107	N
PP	CH	3	6	0.0107	N
PP	CH	3	203	0.0107	N
PP	CH	3	224	0.01208	N
PP	CH	3	101	0.01208	N
PP	CH	3	124	0.01208	N
PP	CH	3	43	0.01208	N
PP	CH	3	231	0.01208	N
PP	CH	3	68	0.01208	N
PP	CH	3	227	0.01208	N
PP	CH	3	159	0.01208	N
PP	CH	3	104	0.01208	N
PP	CH	3	135	0.01208	N
PP	CH	3	20	0.01208	N
PP	CH	3	46	0.01208	N
PP	CH	3	9	0.01208	N
PP	CH	3	68	0.01208	N
PP	CH	3	55	0.01208	N
PP	CH	3	91	0.01208	N
PP	CH	3	63	0.01208	N
PP	CH	3	176	0.01208	N
PP	CH	3	133	0.01208	N
PP	CH	3	5412	0.01208	N
PP	CH	3	2473	0.01208	N
PP	CH	3	2	0.01208	N
PP	CH	3	91	0.01208	N
PP	CH	3	101	0.01208	N
PP	CH	3	22	0.01208	N
PP	CH	3	24	0.01208	N
PP	CH	3	42	0.01208	N
PP	CH	3	2	0.01208	N
PP	CH	3	33	0.01208	N
PP	CH	3	556	0.01208	N
PP	CH	3	126	0.01208	N
PP	CH	3	368	0.01208	N
PP	CH	3	2	0.01208	N
PP	CH	3	41	0.01208	N
PP	CH	3	900	0.01208	N
PP	CH	3	36	0.01208	N
PP	CH	3	354	0.01208	N
PP	CH	3	21	0.01208	N
PP	CH	3	28	0.01208	N
PP	CH	3	12	0.01208	N
PP	CH	3	19	0.01208	N
PP	CH	3	102	0.01208	N
PP	CH	3	864	0.01208	N
PP	CH	3	1123	0.01208	N
PP	CH	3	2	0.01208	N
PP	CH	3	163	0.01208	N
PP	CH	3	2147	0.01208	N
PP	CH	3	2785	0.01208	N
PP	CH	3	211	0.01208	N
PP	CH	3	818	0.01208	N
PP	CH	3	692	0.01208	N
PP	CH	3	96	0.01208	N
PP	CH	3	120	0.01208	N
PP	CH	3	82	0.01208	N
PP	CH	3	254	0.01208	N
PP	CH	3	250	0.01208	N
PP	CH	3	418	0.01208	N
PP	CH	3	16	0.01208	N
PP	CH	3	140	0.01208	N
PP	CH	3	259	0.01969	N
PP	CH	3	24	0.01969	N
PP	CH	3	939	0.01969	N
PP	CH	3	960	0.01969	N
PP	CH	3	50	0.01969	N
PP	CH	3	5	0.01969	N
PP	CH	3	132	0.01969	N
PP	CH	3	115	0.01969	N
PP	CH	3	37	0.01969	N
PP	CH	3	359	0.01969	N
PP	CH	3	156	0.01969	N
PP	CH	3	2	0.01969	N
PP	CH	3	201	0.01969	N
PP	CH	3	115	0.01969	N
PP	CH	3	129	0.01969	N
PP	CH	3	501	0.01969	N
PP	CH	3	9	0.01969	N
PP	CH	3	24	0.01969	N
PP	CH	3	71	0.01969	N
PP	CH	3	11	0.01969	N
PP	CH	3	236	0.01969	N
PP	CH	3	431	0.01969	N
PP	CH	3	192	0.01969	N
PP	CH	3	86	0.01969	N
PP	CH	3	144	0.01969	N
PP	CH	3	18	0.01969	N
PP	CH	3	5	0.01969	N
PP	CH	3	12	0.01969	N
PP	CH	3	10	0.01969	N
PP	CH	3	15	0.01969	N
PP	CH	3	95	0.01969	N
PP	CH	3	2	0.01969	N
PP	CH	3	4	0.01969	N
PP	CH	3	70	0.01969	N
PP	CH	3	34	0.01969	N
PP	CH	3	90	0.01969	N
PP	CH	3	30	0.01969	N
PP	CH	3	15	0.01969	N
PP	CH	3	37	0.01969	N
PP	CH	3	43	0.01969	N
PP	CH	3	22	0.01969	N
PP	CH	3	14	0.01969	N
PP	CH	3	621	0.01969	N
PP	CH	3	339	0.01969	N
PP	CH	3	391	0.01969	N
PP	CH	3	22	0.01969	N
PP	CH	3	34	0.01969	N
PP	CH	3	2	0.01969	N
PP	CH	3	303	0.01969	N
PP	CH	3	116	0.01969	N
PP	CH	3	5	0.01969	N
PP	CH	3	96	0.01969	N
PP	CH	3	21	0.01969	N
PP	CH	3	7	0.01969	N
PP	CH	3	4	0.01969	N
PP	CH	3	2	0.01969	N
PP	CH	3	19	0.01034	N
PP	CH	3	7	0.01034	N
PP	CH	3	328	0.01034	N
PP	CH	3	51	0.01034	N
PP	CH	3	10	0.01034	N
PP	CH	3	247	0.01034	N
PP	CH	3	101	0.01034	N
PP	CH	3	325	0.01034	N
PP	CH	3	20	0.01034	N
PP	CH	3	5	0.01034	N
PP	CH	3	3	0.01034	N
PP	CH	3	142	0.01034	N
PP	CH	3	64	0.01034	N
PP	CH	3	8	0.01034	N
PP	CH	3	82	0.01034	N
PP	CH	3	38	0.01034	N
PP	CH	3	212	0.01034	N
PP	CH	3	248	0.01034	N
PP	CH	3	7	0.01034	N
PP	CH	3	32	0.01034	N
PP	CH	3	103	0.01034	N
PP	CH	3	146	0.01034	N
PP	CH	3	458	0.01034	N
PP	CH	3	216	0.01034	N
PP	CH	3	223	0.01034	N
PP	CH	3	442	0.01034	N
PP	CH	3	30	0.01034	N
PP	CH	3	8	0.01034	N
PP	CH	3	36	0.01034	N
PP	CH	3	73	0.01034	N
PP	CH	3	50	0.01034	N
PP	CH	3	254	0.01034	N
PP	CH	3	13	0.01034	N
PP	CH	3	523	0.01034	N
PP	CH	3	3	0.01034	N
PP	CH	3	332	0.01034	N
PP	CH	3	299	0.01034	N
PP	CH	3	207	0.01034	N
PP	CH	3	142	0.01034	N
PP	CH	3	10	0.01034	N
PP	CH	3	210	0.01034	N
PP	CH	3	30	0.01034	N
PP	CH	3	2	0.01034	N
PP	CH	3	6	0.01034	N
PP	CH	3	1235	0.01034	N
PP	CH	3	124	0.01034	N
PP	CH	3	1499	0.01034	N
PP	CH	3	1253	0.01034	N
PP	CH	3	350	0.01034	N
PP	CH	3	13	0.01034	N
PP	CH	3	155	0.01034	N
PP	CH	3	341	0.01034	N
PP	CH	3	502	0.01034	N
PP	CH	3	615	0.01034	N
PP	CH	3	948	0.01034	N
PP	CH	3	250	0.01034	N
PP	CH	3	477	0.01034	N
PP	CH	3	17	0.01034	N
PP	CH	3	718	0.01034	N
PP	CH	3	3	0.01034	N
PP	CH	3	37	0.01034	N
PP	CH	3	687	0.01034	N
PP	CH	3	49	0.01034	N
PP	CH	3	127	0.01034	N
PP	CH	3	90	0.01034	N
PP	CH	3	167	0.01034	N
PP	CH	4	2	0.01661	N
PP	CH	4	108	0.01661	N
PP	CH	4	32	0.01661	N
PP	CH	4	102	0.01661	N
PP	CH	4	71	0.01661	N
PP	CH	4	321	0.01661	N
PP	CH	4	210	0.01661	N
PP	CH	4	22	0.01661	N
PP	CH	4	123	0.01661	N
PP	CH	4	264	0.01661	N
PP	CH	4	116	0.01661	N
PP	CH	4	1298	0.01661	N
PP	CH	4	68	0.01661	N
PP	CH	4	42	0.01661	N
PP	CH	4	13	0.01661	N
PP	CH	4	6	0.01661	N
PP	CH	4	55	0.01661	N
PP	CH	4	9	0.01661	N
PP	CH	4	347	0.01661	N
PP	CH	4	953	0.01858	N
PP	CH	4	53	0.01858	N
PP	CH	4	21	0.01858	N
PP	CH	4	145	0.01858	N
PP	CH	4	114	0.01858	N
PP	CH	4	102	0.01858	N
PP	CH	4	116	0.01858	N
PP	CH	4	271	0.01858	N
PP	CH	4	82	0.01858	N
PP	CH	4	48	0.01858	N
PP	CH	4	145	0.01858	N
PP	CH	4	375	0.01858	N
PP	CH	4	74	0.01858	N
PP	CH	4	719	0.01858	N
PP	CH	4	348	0.01858	N
PP	CH	4	74	0.01858	N
PP	CH	4	2	0.01858	N
PP	CH	4	641	0.01858	N
PP	CH	4	156	0.01858	N
PP	CH	4	69	0.01858	N
PP	CH	4	637	0.01858	N
PP	CH	4	213	0.01858	N
PP	CH	4	7	0.01858	N
PP	CH	4	11	0.01858	N
PP	CH	4	41	0.01858	N
PP	CH	4	153	0.01858	N
PP	CH	4	534	0.01858	N
PP	CH	4	623	0.01858	N
PP	CH	4	16	0.01858	N
PP	CH	4	42	0.01858	N
PP	CH	4	89	0.01858	N
PP	CH	4	582	0.01858	N
PP	CH	4	70	0.01858	N
PP	CH	4	6	0.01858	N
PP	CH	4	74	0.01858	N
PP	CH	4	110	0.01858	N
PP	CH	4	196	0.01552	N
PP	CH	4	154	0.01552	N
PP	CH	4	50	0.01552	N
PP	CH	4	644	0.01552	N
PP	CH	4	149	0.01552	N
PP	CH	4	256	0.01552	N
PP	CH	4	6	0.01552	N
PP	CH	4	42	0.01552	N
PP	CH	4	22	0.01552	N
PP	CH	4	15	0.01552	N
PP	CH	4	172	0.01552	N
PP	CH	4	288	0.01552	N
PP	CH	4	1826	0.01552	N
PP	CH	4	58	0.01552	N
PP	CH	4	132	0.01552	N
PP	CH	4	3	0.01552	N
PP	CH	4	169	0.01552	N
PP	CH	4	517	0.01552	N
PP	CH	4	3	0.00949	N
PP	CH	4	122	0.00949	N
PP	CH	4	355	0.00949	N
PP	CH	4	81	0.00949	N
PP	CH	4	422	0.00949	N
PP	CH	4	192	0.00949	N
PP	CH	4	22	0.00949	N
PP	CH	4	660	0.00949	N
PP	CH	4	815	0.00949	N
PP	CH	4	53	0.00949	N
PP	CH	4	43	0.00949	N
PP	CH	4	26	0.00949	N
PP	CH	4	282	0.00949	N
PP	CH	4	137	0.00949	N
PP	CH	4	673	0.00949	N
PP	CH	4	147	0.00949	N
PP	CH	4	42	0.00949	N
PP	CH	4	495	0.00949	N
PP	CH	4	2978	0.00949	N
PP	CH	4	811	0.00949	N
PP	CH	4	146	0.00949	N
PP	CH	4	1528	0.00949	N
PP	CH	4	57	0.00949	N
PP	CH	4	17	0.00949	N
PP	CH	4	14	0.00949	N
PP	CH	4	84	0.00949	N
PP	CH	4	14	0.00949	N
PP	CH	4	229	0.00949	N
PP	CH	4	151	0.00949	N
PP	CH	4	16	0.00949	N
PP	CH	4	161	0.00949	N
PP	CH	4	46	0.00949	N
PP	CH	4	171	0.00949	N
PP	CH	4	67	0.00949	N
PP	CH	4	26	0.00949	N
PP	CH	4	79	0.00949	N
PP	CH	4	539	0.01565	N
PP	CH	4	268	0.01565	N
PP	CH	4	281	0.01565	N
PP	CH	4	28	0.01565	N
PP	CH	4	17	0.01565	N
PP	CH	4	348	0.01565	N
PP	CH	4	54	0.01565	N
PP	CH	4	219	0.01565	N
PP	CH	4	9	0.01565	N
PP	CH	4	9	0.01565	N
PP	CH	4	347	0.01565	N
PP	CH	4	135	0.01565	N
PP	CH	4	655	0.01565	N
PP	CH	4	144	0.01565	N
PP	CH	4	121	0.01565	N
PP	CH	4	36	0.01565	N
PP	CH	4	435	0.01565	N
PP	CH	4	180	0.01565	N
PP	CH	4	14	0.01565	N
PP	CH	4	28	0.01565	N
PP	CH	4	15	0.01565	N
PP	CH	4	518	0.01565	N
PP	CH	4	262	0.01565	N
PP	CH	4	32	0.01565	N
PP	CH	4	401	0.01565	N
PP	CH	4	224	0.01565	N
PP	CH	4	130	0.01565	N
PP	CH	4	152	0.01565	N
PP	CH	4	471	0.01565	N
PP	CH	4	210	0.01565	N
PP	CH	4	30	0.01565	N
PP	CH	4	184	0.01565	N
PP	CH	4	71	0.01565	N
PP	CH	4	10	0.01565	N
PP	CH	4	338	0.01565	N
PP	CH	4	97	0.01565	N
PP	CH	4	614	0.01565	N
PP	CH	4	48	0.01565	N
PP	CH	4	14	0.01565	N
PP	CH	4	41	0.01565	N
PP	CH	4	2	0.01565	N
PP	CH	4	159	0.01565	N
PP	CH	4	148	0.01565	N
PP	CH	4	97	0.01565	N
PP	CH	4	228	0.01565	N
PP	CH	4	42	0.01565	N
PP	CH	4	444	0.01565	N
PP	CH	4	145	0.01565	N
PP	CH	4	43	0.01565	N
PP	CH	4	70	0.01565	N
PP	CH	4	115	0.01565	N
PP	CH	4	34	0.01565	N
PP	CH	4	233	0.01565	N
PP	CH	4	373	0.01565	N
PP	CH	4	112	0.01565	N
PP	CH	4	31	0.01565	N
PP	CH	4	200	0.01565	N
PP	CH	4	26	0.01565	N
PP	CH	4	254	0.01565	N
PP	CH	4	30	0.01565	N
PP	CH	4	37	0.01565	N
PP	CH	4	19	0.01565	N
PP	CH	4	52	0.01565	N
PP	CH	4	57	0.01565	N
PP	CH	4	16	0.01565	N
PP	CH	4	123	0.01565	N
PP	CH	4	134	0.01565	N
PP	CH	4	99	0.01565	N
PP	CH	4	103	0.01565	N
PP	CH	4	117	0.01565	N
PP	CH	4	55	0.01565	N
PP	CH	4	19	0.01565	N
PP	CH	4	8	0.01565	N
PP	CH	4	5	0.01565	N
PP	CH	4	136	0.01565	N
PP	CH	4	6	0.01565	N
PP	CH	4	532	0.01565	N
PP	CH	4	152	0.01565	N
PP	CH	4	95	0.01565	N
PP	CH	4	59	0.01565	N
PP	CH	4	95	0.01565	N
PP	CH	4	37	0.01565	N
PP	CH	4	83	0.01565	N
PP	CH	4	17	0.01565	N
PP	CH	4	53	0.01565	N
PP	CH	4	120	0.01565	N
PP	CH	4	22	0.01565	N
PP	CH	4	4	0.01565	N
PP	CH	4	21	0.01565	N
PP	CH	4	8	0.01565	N
PP	CH	4	277	0.01565	N
PP	CH	4	392	0.01565	N
PP	CH	4	320	0.01565	N
PP	CH	4	26	0.01565	N
PP	CH	4	16	0.01565	N
PP	CH	4	486	0.01565	N
PP	CH	4	73	0.01565	N
PP	CH	4	307	0.01565	N
PP	CH	4	345	0.01565	N
PP	CH	4	104	0.01565	N
PP	CH	4	1768	0.01565	N
PP	CH	4	7	0.01565	N
PP	CH	4	40	0.01565	N
PP	CH	4	172	0.01565	N
PP	CH	4	134	0.01565	N
PP	CH	4	2	0.01565	N
PP	CH	4	146	0.01565	N
PP	CH	4	148	0.01565	N
PP	CH	4	314	0.01565	N
PP	CH	4	13	0.01565	N
PP	CH	4	244	0.01565	N
PP	CH	4	37	0.01565	N
PP	CH	4	116	0.01565	N
PP	CH	4	413	0.01565	N
PP	CH	4	385	0.01565	N
PP	CH	4	66	0.01565	N
PP	CH	4	184	0.01565	N
PP	CH	4	7	0.01565	N
PP	CH	4	31	0.01565	N
PP	CH	4	283	0.01565	N
PP	CH	4	192	0.01565	N
PP	CH	4	19	0.01565	N
PP	CH	4	174	0.01565	N
PP	CH	4	620	0.01565	N
PP	CH	4	7	0.01565	N
PP	CH	4	263	0.01565	N
PP	CH	4	44	0.01565	N
PP	CH	4	94	0.01565	N
PP	CH	4	39	0.01565	N
PP	CH	4	29	0.01565	N
PP	CH	4	6	0.01565	N
PP	CH	4	3	0.01565	N
PP	CH	4	26	0.01565	N
PP	CH	4	20	0.01565	N
PP	CH	4	92	0.01565	N
PP	CH	4	210	0.01565	N
PP	CH	4	51	0.01565	N
PP	CH	4	39	0.01565	N
PP	CH	4	292	0.01565	N
PP	CH	4	232	0.01565	N
PP	CH	4	276	0.01565	N
PP	CH	4	714	0.01565	N
PP	CH	4	18	0.01565	N
PP	CH	4	57	0.01565	N
PP	CH	4	12	0.01565	N
PP	CH	4	175	0.01565	N
PP	CH	4	501	0.01565	N
PP	CH	4	313	0.01565	N
PP	CH	4	71	0.01565	N
PP	CH	4	341	0.01565	N
PP	CH	4	66	0.01565	N
PP	CH	4	454	0.01565	N
PP	CH	4	25	0.01565	N
PP	CH	4	140	0.01565	N
PP	CH	4	430	0.01565	N
PP	CH	4	599	0.01565	N
PP	CH	4	265	0.01565	N
PP	CH	4	26	0.01565	N
PP	CH	4	28	0.01565	N
PP	CH	4	198	0.01565	N
PP	CH	4	11	0.01565	N
PP	CH	4	2	0.01565	N
PP	CH	4	147	0.01565	N
PP	CH	4	3	0.01565	N
PP	CH	4	254	0.01565	N
PP	CH	4	53	0.01565	N
PP	CH	4	106	0.01565	N
PP	CH	4	6	0.01565	N
PP	CH	4	309	0.01565	N
PP	CH	4	265	0.01565	N
PP	CH	4	614	0.01565	N
PP	CH	4	173	0.01565	N
PP	CH	4	252	0.01565	N
PP	CH	4	112	0.01565	N
PP	CH	4	440	0.01565	N
PP	CH	4	449	0.01565	N
PP	CH	4	64	0.01565	N
PP	CH	4	93	0.01565	N
PP	CH	4	472	0.01565	N
PP	CH	4	154	0.01565	N
PP	CH	4	76	0.01565	N
PP	CH	4	243	0.01565	N
PP	CH	4	144	0.01565	N
PP	CH	4	71	0.01565	N
PP	CH	4	82	0.01565	N
PP	CH	4	8	0.01565	N
PP	CH	4	123	0.01565	N
PP	CH	4	125	0.01565	N
PP	CH	4	125	0.01565	N
PP	CH	4	119	0.01565	N
PP	CH	4	119	0.01565	N
PP	CH	4	207	0.01565	N
PP	CH	4	9	0.01565	N
PP	CH	4	763	0.01565	N
PP	CH	4	2329	0.01565	N
PP	CH	4	26	0.01565	N
PP	CH	4	12	0.01565	N
PP	CH	4	2	0.01565	N
PP	CH	4	8	0.01565	N
PP	CH	4	55	0.01565	N
PP	CH	4	101	0.01565	N
PP	CH	4	50	0.01565	N
PP	CH	4	135	0.01565	N
PP	CH	4	491	0.01565	N
PP	CH	4	2	0.01565	N
PP	CH	4	45	0.01565	N
PP	CH	4	12	0.01565	N
PP	CH	4	9	0.01565	N
PP	CH	4	445	0.01565	N
PP	CH	5	46	0.0106	N
PP	CH	5	597	0.0106	N
PP	CH	5	69	0.0106	N
PP	CH	5	251	0.0106	N
PP	CH	5	31	0.0106	N
PP	CH	5	2	0.0106	N
PP	CH	5	86	0.0106	N
PP	CH	5	474	0.0106	N
PP	CH	5	103	0.0106	N
PP	CH	5	154	0.0106	N
PP	CH	5	97	0.0106	N
PP	CH	5	670	0.0106	N
PP	CH	5	1051	0.0106	N
PP	CH	5	34	0.0106	N
PP	CH	5	860	0.0106	N
PP	CH	5	118	0.0106	N
PP	CH	5	257	0.0106	N
PP	CH	5	133	0.0106	N
PP	CH	5	75	0.0106	N
PP	CH	5	645	0.0106	N
PP	CH	5	278	0.0106	N
PP	CH	5	307	0.0106	N
PP	CH	5	242	0.0106	N
PP	CH	5	98	0.0106	N
PP	CH	5	531	0.0106	N
PP	CH	5	403	0.0106	N
PP	CH	5	393	0.0106	N
PP	CH	5	25	0.0106	N
PP	CH	5	1532	0.0106	N
PP	CH	5	239	0.0106	N
PP	CH	5	10	0.0106	N
PP	CH	5	1438	0.0106	N
PP	CH	5	837	0.0106	N
PP	CH	5	931	0.0106	N
PP	CH	5	212	0.0106	N
PP	CH	5	243	0.0106	N
PP	CH	5	1405	0.0106	N
PP	CH	5	39	0.0106	N
PP	CH	5	17	0.0106	N
PP	CH	5	139	0.0106	N
PP	CH	5	9	0.0106	N
PP	CH	5	962	0.0106	N
PP	CH	5	461	0.0106	N
PP	CH	5	75	0.0106	N
PP	CH	5	655	0.0106	N
PP	CH	5	1225	0.0106	N
PP	CH	5	8	0.0106	N
PP	CH	5	38	0.0106	N
PP	CH	5	860	0.0106	N
PP	CH	5	36	0.0106	N
PP	CH	5	1509	0.0106	N
PP	CH	5	617	0.0106	N
PP	CH	5	312	0.0106	N
PP	CH	5	254	0.0106	N
PP	CH	5	919	0.0106	N
PP	CH	5	1872	0.0106	N
PP	CH	5	146	0.0106	N
PP	CH	5	100	0.0106	N
PP	CH	5	233	0.0106	N
PP	CH	5	24	0.0106	N
PP	CH	5	14	0.0106	N
PP	CH	5	3138	0.0106	N
PP	CH	5	26	0.0106	N
PP	CH	5	2901	0.0106	N
PP	CH	5	160	0.0106	N
PP	CH	5	19	0.0106	N
PP	CH	5	667	0.0106	N
PP	CH	5	196	0.0106	N
PP	CH	5	60	0.0106	N
PP	CH	5	306	0.0106	N
PP	CH	5	107	0.0106	N
PP	CH	5	610	0.0106	N
PP	CH	5	514	0.0106	N
PP	CH	5	109	0.0106	N
PP	CH	5	75	0.0106	N
PP	CH	5	207	0.0106	N
PP	CH	5	453	0.0106	N
PP	CH	5	1285	0.0106	N
PP	CH	5	135	0.0106	N
PP	CH	5	181	0.0106	N
PP	CH	5	389	0.0106	N
PP	CH	5	628	0.0106	N
PP	CH	5	433	0.0106	N
PP	CH	5	154	0.0106	N
PP	CH	5	113	0.0106	N
PP	CH	5	99	0.0106	N
PP	CH	5	95	0.0106	N
PP	CH	5	12	0.0106	N
PP	CH	5	16	0.0106	N
PP	CH	5	9	0.0106	N
PP	CH	5	6	0.0106	N
PP	CH	5	1644	0.0106	N
PP	CH	5	115	0.0106	N
PP	CH	5	1234	0.0106	N
PP	CH	5	103	0.0106	N
PP	CH	5	44	0.0106	N
PP	CH	5	101	0.0106	N
PP	CH	5	142	0.0106	N
PP	CH	5	244	0.0106	N
PP	CH	5	477	0.0106	N
PP	CH	5	23	0.0106	N
PP	CH	5	4	0.0106	N
PP	CH	5	10	0.0106	N
PP	CH	5	44	0.0106	N
PP	CH	5	216	0.0106	N
PP	CH	5	451	0.0106	N
PP	CH	5	229	0.0106	N
PP	CH	5	85	0.0106	N
PP	CH	5	250	0.0106	N
PP	CH	5	114	0.0106	N
PP	CH	5	259	0.0106	N
PP	CH	5	992	0.0106	N
PP	CH	5	330	0.0106	N
PP	CH	5	8	0.0106	N
PP	CH	5	707	0.0106	N
PP	CH	5	580	0.0106	N
PP	CH	5	30	0.0106	N
PP	CH	5	341	0.0106	N
PP	CH	5	4	0.0106	N
PP	CH	5	513	0.0106	N
PP	CH	5	264	0.0106	N
PP	CH	5	235	0.0106	N
PP	CH	5	21	0.0106	N
PP	CH	5	465	0.0106	N
PP	CH	5	744	0.0106	N
PP	CH	5	115	0.0106	N
PP	CH	5	251	0.0106	N
PP	CH	5	153	0.0106	N
PP	CH	5	252	0.0106	N
PP	CH	5	87	0.0106	N
PP	CH	5	135	0.0106	N
PP	CH	5	333	0.0106	N
PP	CH	5	2	0.0106	N
PP	CH	5	277	0.0106	N
PP	CH	5	134	0.0106	N
PP	CH	5	546	0.0106	N
PP	CH	5	123	0.0106	N
PP	CH	5	10	0.0106	N
PP	CH	5	21	0.0106	N
PP	CH	5	330	0.0106	N
PP	CH	5	240	0.0106	N
PP	CH	5	579	0.0106	N
PP	CH	5	393	0.0106	N
PP	CH	5	73	0.0106	N
PP	CH	5	674	0.0106	N
PP	CH	5	175	0.0106	N
PP	CH	5	92	0.0106	N
PP	CH	5	139	0.0106	N
PP	CH	5	65	0.0106	N
PP	CH	5	228	0.0106	N
PP	CH	5	69	0.0106	N
PP	CH	5	159	0.0106	N
PP	CH	5	5	0.0106	N
PP	CH	5	14	0.0106	N
PP	CH	5	27	0.0106	N
PP	CH	5	292	0.01718	N
PP	CH	5	144	0.01718	N
PP	CH	5	280	0.01718	N
PP	CH	5	398	0.01718	N
PP	CH	5	251	0.01718	N
PP	CH	5	72	0.01718	N
PP	CH	5	3090	0.01718	N
PP	CH	5	614	0.01718	N
PP	CH	5	82	0.01718	N
PP	CH	5	2	0.01718	N
PP	CH	5	201	0.01718	N
PP	CH	5	198	0.01718	N
PP	CH	5	263	0.01718	N
PP	CH	5	5	0.01718	N
PP	CH	5	59	0.01718	N
PP	CH	5	549	0.01718	N
PP	CH	5	239	0.01718	N
PP	CH	5	49	0.01718	N
PP	CH	5	249	0.01718	N
PP	CH	5	199	0.01718	N
PP	CH	5	200	0.01718	N
PP	CH	5	55	0.01718	N
PP	CH	5	47	0.01718	N
PP	CH	5	12	0.01718	N
PP	CH	5	142	0.01718	N
PP	CH	5	49	0.01718	N
PP	CH	5	92	0.01718	N
PP	CH	5	110	0.01718	N
PP	CH	5	666	0.01718	N
PP	CH	5	752	0.01718	N
PP	CH	5	35	0.01718	N
PP	CH	5	17	0.01718	N
PP	CH	5	318	0.01718	N
PP	CH	5	527	0.01718	N
PP	CH	5	110	0.01718	N
PP	CH	5	65	0.01718	N
PP	CH	5	71	0.01718	N
PP	CH	5	713	0.01718	N
PP	CH	5	403	0.01718	N
PP	CH	5	402	0.01718	N
PP	CH	5	242	0.01718	N
PP	CH	5	12	0.01718	N
PP	CH	5	180	0.01718	N
PP	CH	5	14	0.01718	N
PP	CH	5	45	0.01718	N
PP	CH	5	28	0.01718	N
PP	CH	5	140	0.01718	N
PP	CH	5	411	0.01718	N
PP	CH	5	147	0.01718	N
PP	CH	5	15	0.01718	N
PP	CH	5	5	0.01718	N
PP	CH	5	842	0.01718	N
PP	CH	5	47	0.01718	N
PP	CH	5	93	0.01718	N
PP	CH	5	125	0.01718	N
PP	CH	5	189	0.01718	N
PP	CH	5	601	0.01718	N
PP	CH	5	806	0.01718	N
PP	CH	5	9	0.01718	N
PP	CH	5	40	0.01718	N
PP	CH	5	274	0.01718	N
PP	CH	5	301	0.01718	N
PP	CH	5	13	0.01718	N
PP	CH	5	932	0.01718	N
PP	CH	5	186	0.01718	N
PP	CH	5	473	0.01718	N
PP	CH	5	719	0.01718	N
PP	CH	5	989	0.01718	N
PP	CH	5	188	0.01718	N
PP	CH	5	191	0.01718	N
PP	CH	5	304	0.01718	N
PP	CH	5	45	0.01718	N
PP	CH	5	217	0.01718	N
PP	CH	5	42	0.01718	N
PP	CH	5	141	0.01718	N
PP	CH	5	228	0.01718	N
PP	CH	5	335	0.01718	N
PP	CH	5	47	0.01718	N
PP	CH	5	100	0.01718	N
PP	CH	5	687	0.01718	N
PP	CH	5	552	0.01718	N
PP	CH	5	241	0.01718	N
PP	CH	5	4	0.01718	N
